PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,2025-04-11,21:02:23,3,2,"Bassinger, Reese",832303,Right,WES_MOU,"Climie, Cade",702691,Right,HOU_COU,Undefined,7,Bottom,0,1,0,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,78.04484,2.332671,-2.512689,2476.981378,67.391066,8:15,4.81015,2.99298,4.99266,-55.02326,-6.09433,-19.18599,2.43075,-0.97989,69.87383,-7.660911,-5.889958,0.503448,,,,,,,,,,,,8.49245,-3.24339,-2.73474,50,4.99091,5.76296,-112.73892,2.59874,10.60701,26.13716,-36.225,HOU_COU,WES_MOU,UofHouston,D1,BIG12,20250411-UofHouston-1,2cabc3a0-1742-11f0-b3ec-b7b50aa593bb,74.86864,,,8.17101,,,,,,,9213d888-0cbc-4f37-a1cd-4df0d56ba8dc,2025-04-12,2:02:23,2025-04-11T21:02:22.7260000-05:00,2025-04-12T02:02:22.7260000Z,,v3,3030,5327,11 April 2025 19:30-wvirginia@houston,"Sauve, Logan",702524,Right,WES_MOU,6fd5bc1d-4263-4138-b50c-fc27f359bc40,55.50612,-114.0083,13.06858,4.82197,4.35805,-18.1125,-3.00212,5.24782,5.3035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,2025-04-11,21:02:40,3,3,"Bassinger, Reese",832303,Right,WES_MOU,"Climie, Cade",702691,Right,HOU_COU,Undefined,7,Bottom,0,1,1,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,77.27516,1.409116,-3.321375,2470.941613,72.422431,8:30,4.84603,2.78116,5.473,-53.16436,-4.4191,-19.56765,1.73684,-1.9612,69.82493,-8.296362,-6.792789,0.502502,,,,,,,,,,,,8.66815,-2.17425,-2.47534,50,4.93432,7.2545,-111.78994,0.97927,10.70006,24.75959,-34.85796,HOU_COU,WES_MOU,UofHouston,D1,BIG12,20250411-UofHouston-1,3700e010-1742-11f0-b3ec-b7b50aa593bb,75.00956,,,7.45022,,,,,,,9213d888-0cbc-4f37-a1cd-4df0d56ba8dc,2025-04-12,2:02:40,2025-04-11T21:02:39.8980000-05:00,2025-04-12T02:02:39.8980000Z,,v3,3030,5327,11 April 2025 19:30-wvirginia@houston,"Sauve, Logan",702524,Right,WES_MOU,58d390eb-e65c-4bfb-a16f-afc2b26b0aac,55.02746,-112.89795,12.3798,4.85559,2.53919,-17.42898,-2.78927,6.77567,5.35003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,2025-04-11,21:02:57,3,4,"Bassinger, Reese",832303,Right,WES_MOU,"Climie, Cade",702691,Right,HOU_COU,Undefined,7,Bottom,0,2,1,Sinker,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,89.44373,0.181779,-4.574843,2105.096068,266.290155,3:00,4.59796,2.8395,5.49803,-33.47325,2.6448,20.4217,1.9791,0.25292,80.52292,-5.988166,-0.948391,0.432547,75.35185,-25.398166,-23.619697,,,,,6.12705,6.12705,-18.778557,0.042681,-11.80099,1.63295,-2.45303,50,4.59136,9.43701,-129.34265,-0.83869,-19.68683,30.81185,-29.4499,HOU_COU,WES_MOU,UofHouston,D1,BIG12,20250411-UofHouston-1,41695d70-1742-11f0-b3ec-b7b50aa593bb,87.14062,2.0282,,8.9208,,,,1.88704,2.0282,-0.26084,9213d888-0cbc-4f37-a1cd-4df0d56ba8dc,2025-04-12,2:02:57,2025-04-11T21:02:57.4430000-05:00,2025-04-12T02:02:57.4430000Z,GroundBall,v3,3030,5327,11 April 2025 19:30-wvirginia@houston,"Sauve, Logan",702524,Right,WES_MOU,2b85e974-c88c-4a1b-bf51-c085ecef8384,55.00313,-130.52905,15.40593,4.60181,0.29527,-14.72495,-2.83099,10.19504,-9.84342,,1.88546,91.70043,,,,,,,,2.02902,-47.51995,,,,,,,,-0.26015,-40.10048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,2025-04-11,21:03:48,4,1,"Bassinger, Reese",832303,Right,WES_MOU,"Cox, Tyler",831690,Right,HOU_COU,Undefined,7,Bottom,1,0,0,Sinker,Sinker,InPlay,Undefined,GroundBall,Out,2,0,,88.64907,0.599933,-4.577826,2169.774726,272.329946,3:00,4.68627,2.99653,5.68983,-35.70411,0.38382,19.72072,2.2719,0.36408,80.71383,-5.965608,-1.063704,0.432367,77.46547,-27.120906,-37.973267,,,,,7.25107,3.51047,-27.010978,0.044667,-11.41205,0.32496,-2.62366,50,4.71428,9.44449,-128.40154,0.05069,-18.98142,27.50802,-31.63352,HOU_COU,WES_MOU,UofHouston,D1,BIG12,20250411-UofHouston-1,5fd6abf0-1742-11f0-b3ec-b7b50aa593bb,87.17697,2.31979,,7.93524,,,,2.88976,2.31979,-0.50636,9213d888-0cbc-4f37-a1cd-4df0d56ba8dc,2025-04-12,2:03:48,2025-04-11T21:03:48.4920000-05:00,2025-04-12T02:03:48.4920000Z,GroundBall,v3,3030,5327,11 April 2025 19:30-wvirginia@houston,"Sauve, Logan",702524,Right,WES_MOU,567072c1-1497-4e39-ae3f-1e6e8001ca21,54.81359,-129.42867,13.75401,4.69034,1.23186,-15.81676,-2.98954,10.15325,-9.49071,,2.8882,79.93233,,,,,,,,2.32081,-51.935,,,,,,,,-0.50515,-62.38994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,2025-04-11,21:06:23,1,1,"Lott, Malachi",800733,Left,HOU_COU,"King, Skylar",703455,Left,WES_MOU,Undefined,8,Top,0,0,0,Sinker,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,88.06555,0.129433,2.916816,2001.042391,97.848345,9:15,4.62077,-2.01442,5.24919,-33.36144,4.13673,-20.123,1.96244,-0.94793,79.35894,-6.004562,-0.650129,0.440734,,,,,,,,,,,,10.95583,2.42732,1.76195,50,4.60821,-5.57166,-127.50396,-0.98056,17.761,29.94116,-28.23901,HOU_COU,WES_MOU,UofHouston,D1,BIG12,20250411-UofHouston-1,bc20c530-1742-11f0-b3ec-b7b50aa593bb,85.52198,,,8.70661,,,,,,,9213d888-0cbc-4f37-a1cd-4df0d56ba8dc,2025-04-12,2:06:23,2025-04-11T21:06:23.3050000-05:00,2025-04-12T02:06:23.3050000Z,,v3,3030,5327,11 April 2025 19:30-wvirginia@houston,"Jackson, Riley",803578,Right,HOU_COU,d7a01e22-a7da-452f-8c51-de5b15144bcf,55.25056,-128.73102,14.97058,4.62468,0.17675,-14.11951,2.0052,-6.29955,8.8805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,2025-04-11,21:06:39,1,2,"Lott, Malachi",800733,Left,HOU_COU,"King, Skylar",703455,Left,WES_MOU,Undefined,8,Top,0,1,0,Sinker,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,88.34584,0.311628,3.400805,2043.723776,119.151022,10:00,4.59145,-1.89315,5.36843,-26.76246,10.4926,-16.30591,2.65397,-0.05945,79.18107,-4.677665,0.508515,0.439303,,,,,,,,,,,,9.32378,5.54922,1.59984,50,4.60091,-6.85964,-127.8073,-0.25226,15.1331,30.94423,-23.16733,HOU_COU,WES_MOU,UofHouston,D1,BIG12,20250411-UofHouston-1,c5bb1d20-1742-11f0-b3ec-b7b50aa593bb,85.80061,,,9.16477,,,,,,,9213d888-0cbc-4f37-a1cd-4df0d56ba8dc,2025-04-12,2:06:39,2025-04-11T21:06:39.3790000-05:00,2025-04-12T02:06:39.3790000Z,,v3,3030,5327,11 April 2025 19:30-wvirginia@houston,"Jackson, Riley",803578,Right,HOU_COU,9cbd27be-0167-4648-8d64-d136cbf2bbe8,55.1305,-129.0435,15.47211,4.5925,0.67325,-11.58366,1.88595,-7.46419,7.56655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,2025-04-11,21:06:57,1,3,"Lott, Malachi",800733,Left,HOU_COU,"King, Skylar",703455,Left,WES_MOU,Undefined,8,Top,0,1,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,80.88986,1.606455,0.989129,2481.027132,167.831153,11:30,4.50569,-2.4331,4.9386,-36.49215,8.47611,-1.47669,2.98365,-1.62119,72.78197,-5.100208,0.728851,0.482641,,,,,,,,,,,,1.06425,4.06811,2.33826,50,4.6321,-1.96,-117.11089,1.99526,1.4531,25.59369,-26.61955,HOU_COU,WES_MOU,UofHouston,D1,BIG12,20250411-UofHouston-1,d0625130-1742-11f0-b3ec-b7b50aa593bb,78.09618,,,8.10789,,,,,,,9213d888-0cbc-4f37-a1cd-4df0d56ba8dc,2025-04-12,2:06:57,2025-04-11T21:06:57.4070000-05:00,2025-04-12T02:06:57.4070000Z,,v3,3030,5327,11 April 2025 19:30-wvirginia@houston,"Jackson, Riley",803578,Right,HOU_COU,e75626d8-0269-49aa-b281-89724ef71733,55.56171,-118.32012,12.79685,4.50812,3.25296,-13.30978,2.43249,-2.02865,0.72655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,2025-04-11,21:07:14,1,4,"Lott, Malachi",800733,Left,HOU_COU,"King, Skylar",703455,Left,WES_MOU,Undefined,8,Top,0,2,1,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,79.17916,0.820172,2.345102,2455.770346,224.644195,1:30,4.46086,-2.27247,5.10096,-41.88132,4.95059,3.17504,1.74432,0.2032,71.29464,-6.853712,2.905992,0.492541,,,,,,,,,,,,-0.78701,2.70819,2.04843,50,4.50612,-4.82475,-114.54242,0.17943,-1.02581,24.88432,-28.64408,HOU_COU,WES_MOU,UofHouston,D1,BIG12,20250411-UofHouston-1,da3b11b0-1742-11f0-b3ec-b7b50aa593bb,76.52652,,,7.88452,,,,,,,9213d888-0cbc-4f37-a1cd-4df0d56ba8dc,2025-04-12,2:07:14,2025-04-11T21:07:13.9420000-05:00,2025-04-12T02:07:13.9420000Z,,v3,3030,5327,11 April 2025 19:30-wvirginia@houston,"Jackson, Riley",803578,Right,HOU_COU,8b7055b9-02e2-473c-918a-0a3f45aea8c3,55.39587,-115.70874,12.44216,4.46624,1.52196,-14.32204,2.27343,-4.77667,-0.5129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,2025-04-11,21:07:30,1,5,"Lott, Malachi",800733,Left,HOU_COU,"King, Skylar",703455,Left,WES_MOU,Undefined,8,Top,0,2,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,81.07502,0.539465,1.057974,2501.118552,200.904223,12:45,4.57717,-1.94657,5.07829,-39.25282,4.76768,1.2687,1.81477,-0.84336,73.95545,-6.622781,1.282362,0.477528,,,,,,,,,,,,-0.32161,2.63685,1.84524,50,4.5975,-2.22498,-117.57073,-0.30281,-0.44802,23.28456,-28.50082,HOU_COU,WES_MOU,UofHouston,D1,BIG12,20250411-UofHouston-1,e42ead30-1742-11f0-b3ec-b7b50aa593bb,78.93242,,,7.11957,,,,,,,9213d888-0cbc-4f37-a1cd-4df0d56ba8dc,2025-04-12,2:07:30,2025-04-11T21:07:30.4630000-05:00,2025-04-12T02:07:30.4630000Z,,v3,3030,5327,11 April 2025 19:30-wvirginia@houston,"Jackson, Riley",803578,Right,HOU_COU,55170907-c54f-4b6b-9618-4950352ac9db,55.42146,-118.63957,11.64228,4.58138,1.00548,-14.25041,1.9469,-2.20441,-0.22401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,2025-04-11,21:07:51,1,6,"Lott, Malachi",800733,Left,HOU_COU,"King, Skylar",703455,Left,WES_MOU,Undefined,8,Top,0,3,2,Slider,Changeup,InPlay,Undefined,GroundBall,Single,0,0,,81.37685,0.456716,4.691363,2441.517025,142.27804,10:45,4.44618,-2.28376,5.1881,-35.25293,8.69937,-5.55689,1.93957,1.6767,73.79737,-6.012697,3.712428,0.477158,60.32734,-74.664488,139.018063,,,,,1.45393,1.45393,-70.939491,0.02196,4.20815,4.6241,1.8516,50,4.46227,-9.41908,-117.60492,-0.2775,5.84146,24.14742,-25.75522,HOU_COU,WES_MOU,UofHouston,D1,BIG12,20250411-UofHouston-1,f0b66110-1742-11f0-b3ec-b7b50aa593bb,78.99362,1.8809,,7.57947,,,,0.8642,1.8809,-1.7125,9213d888-0cbc-4f37-a1cd-4df0d56ba8dc,2025-04-12,2:07:51,2025-04-11T21:07:51.4510000-05:00,2025-04-12T02:07:51.4510000Z,GroundBall,v3,3030,5327,11 April 2025 19:30-wvirginia@houston,"Jackson, Riley",803578,Right,HOU_COU,b2e195d0-274a-4c57-b9ab-83819c245a42,55.31146,-118.69049,12.07371,4.44872,0.88035,-12.87761,2.28095,-9.68169,2.92073,,0.86443,-17.73194,,,,,,,,1.88203,-85.6513,,,,,,,,-1.7127,15.40433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,2025-04-11,21:08:38,2,1,"Lott, Malachi",800733,Left,HOU_COU,"Sauve, Logan",702524,Right,WES_MOU,Undefined,8,Top,0,0,0,Sinker,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,89.8422,0.270315,3.705535,2183.068462,117.776143,10:00,4.70983,-2.01876,5.65527,-24.40757,11.0141,-18.51926,2.9285,-0.10125,80.98419,-4.302079,0.404469,0.428357,88.72152,38.241631,63.848764,3905.467448,37.92601,70.59566,103.25482,300.49714,111.17517,80.158246,4.563074,10.54914,5.85992,1.7165,50,4.71752,-7.60411,-130.09487,-0.21985,17.85814,30.40732,-22.25403,HOU_COU,WES_MOU,UofHouston,D1,BIG12,20250411-UofHouston-1,0c97d490-1743-11f0-b3ec-b7b50aa593bb,87.99301,82.86344,,8.85801,,,,0.61983,2.72729,-0.29142,9213d888-0cbc-4f37-a1cd-4df0d56ba8dc,2025-04-12,2:08:38,2025-04-11T21:08:38.3160000-05:00,2025-04-12T02:08:38.3160000Z,FlyBall,v3,3030,5327,11 April 2025 19:30-wvirginia@houston,"Jackson, Riley",803578,Right,HOU_COU,7ccbb491-9a2b-4fe3-b4ec-0c801ca3adfc,54.84473,-131.22235,15.20366,4.71038,0.60531,-11.12701,2.01073,-8.26628,8.92907,,0.63076,44.78014,-15.49486,2.15023,1.19587,-0.97608,0.31363,-0.0498,0.00318,2.73328,80.40734,-23.34344,1.35657,0.61442,-0.4694,0.14057,-0.02013,0.00112,-0.28376,91.57137,-9.02001,0.19939,0.91301,-0.49889,0.12957,-0.01698,0.0009,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,2025-04-11,21:08:59,2,2,"Lott, Malachi",800733,Left,HOU_COU,"Sauve, Logan",702524,Right,WES_MOU,Undefined,8,Top,0,0,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,79.41814,0.634837,1.421886,2552.0037,255.889592,2:30,4.28491,-2.53108,5.0635,-43.24573,3.14902,5.90469,1.27995,-0.69794,71.82891,-7.260499,2.465731,0.490237,,,,,,,,,,,,-2.46118,1.85725,2.39103,50,4.31136,-3.10375,-115.00956,-0.25997,-3.24554,24.40448,-29.7249,HOU_COU,WES_MOU,UofHouston,D1,BIG12,20250411-UofHouston-1,191b1ba0-1743-11f0-b3ec-b7b50aa593bb,76.88623,,,7.58923,,,,,,,9213d888-0cbc-4f37-a1cd-4df0d56ba8dc,2025-04-12,2:08:59,2025-04-11T21:08:59.2530000-05:00,2025-04-12T02:08:59.2530000Z,,v3,3030,5327,11 April 2025 19:30-wvirginia@houston,"Jackson, Riley",803578,Right,HOU_COU,e693dc77-3cd5-4773-acb7-67ef02550e5c,55.43463,-116.15704,12.20224,4.29073,1.13767,-14.86245,2.53338,-2.95114,-1.62277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,2025-04-11,21:09:15,2,3,"Lott, Malachi",800733,Left,HOU_COU,"Sauve, Logan",702524,Right,WES_MOU,Undefined,8,Top,0,1,1,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,78.92454,2.341456,1.343737,2610.662773,288.527183,3:30,4.4446,-2.39421,4.90443,-46.83518,0.10736,4.35292,2.75795,-0.76039,71.71052,-6.162521,2.110246,0.493122,,,,,,,,,,,,-1.73177,-0.13461,2.25895,50,4.63482,-2.86763,-114.2921,2.96013,-2.2752,22.39368,-32.35088,HOU_COU,WES_MOU,UofHouston,D1,BIG12,20250411-UofHouston-1,229e6920-1743-11f0-b3ec-b7b50aa593bb,76.43627,,,7.21401,,,,,,,9213d888-0cbc-4f37-a1cd-4df0d56ba8dc,2025-04-12,2:09:15,2025-04-11T21:09:15.3870000-05:00,2025-04-12T02:09:15.3870000Z,,v3,3030,5327,11 April 2025 19:30-wvirginia@houston,"Jackson, Riley",803578,Right,HOU_COU,1d598097-2eb7-4776-8166-caa37b6e1086,55.59468,-115.38308,11.19684,4.45221,4.53621,-16.17544,2.39596,-2.75679,-1.1376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,2025-04-11,21:09:36,2,4,"Lott, Malachi",800733,Left,HOU_COU,"Sauve, Logan",702524,Right,WES_MOU,Undefined,8,Top,0,1,2,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,90.54217,-0.008473,4.651294,2211.284843,121.723856,10:00,4.82526,-1.87808,5.56025,-23.86198,11.25036,-16.15162,2.82882,1.13125,81.52079,-4.471609,1.783334,0.426482,,,,,,,,,,,,9.54245,6.04957,1.48613,50,4.80912,-9.90242,-130.88761,-0.85165,16.35327,30.74853,-21.80665,HOU_COU,WES_MOU,UofHouston,D1,BIG12,20250411-UofHouston-1,2e966020-1743-11f0-b3ec-b7b50aa593bb,88.37982,,,9.02138,,,,,,,9213d888-0cbc-4f37-a1cd-4df0d56ba8dc,2025-04-12,2:09:36,2025-04-11T21:09:35.5200000-05:00,2025-04-12T02:09:35.5200000Z,,v3,3030,5327,11 April 2025 19:30-wvirginia@houston,"Jackson, Riley",803578,Right,HOU_COU,360578b7-59a2-490f-9874-4ce80588b1ff,54.93778,-132.04252,15.37427,4.82573,-0.0326,-10.90332,1.8696,-10.51664,8.17663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
